Date,Year,Month_name,Day,Hour,Weekday,Work Day,Seasons,Holiday,Functioning Day,Temp_c,Humidity,Humidity_cat,Wind_m_s,Wind_cat,Rain_mm,Rain_cat,Snow_cm,Snow_cat,Bike_count
2018-09-25,2018,Sep,25,16,Tuesday,False,Autumn,Holiday,Yes,24.2,28,Low,1.7,Calm,0.0,No Rain,0.0,No Snow,1955
2018-09-25,2018,Sep,25,17,Tuesday,False,Autumn,Holiday,Yes,22.9,33,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,2033
2018-09-25,2018,Sep,25,18,Tuesday,False,Autumn,Holiday,Yes,21.6,37,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,1885
2018-09-25,2018,Sep,25,19,Tuesday,False,Autumn,Holiday,Yes,20.3,39,Low,0.6,Calm,0.0,No Rain,0.0,No Snow,1608
2018-09-25,2018,Sep,25,20,Tuesday,False,Autumn,Holiday,Yes,19.3,45,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,1583
2018-09-25,2018,Sep,25,21,Tuesday,False,Autumn,Holiday,Yes,18.5,48,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,1565
2018-09-25,2018,Sep,25,22,Tuesday,False,Autumn,Holiday,Yes,17.7,52,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,1418
2018-09-25,2018,Sep,25,23,Tuesday,False,Autumn,Holiday,Yes,17.4,49,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,1042
2018-09-26,2018,Sep,26,0,Wednesday,True,Autumn,No Holiday,Yes,17.0,51,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,880
2018-09-26,2018,Sep,26,1,Wednesday,True,Autumn,No Holiday,Yes,16.6,53,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,594
2018-09-26,2018,Sep,26,2,Wednesday,True,Autumn,No Holiday,Yes,16.6,54,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,453
2018-09-26,2018,Sep,26,3,Wednesday,True,Autumn,No Holiday,Yes,16.5,57,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,355
2018-09-26,2018,Sep,26,4,Wednesday,True,Autumn,No Holiday,Yes,16.4,59,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,222
2018-09-26,2018,Sep,26,5,Wednesday,True,Autumn,No Holiday,Yes,16.3,61,High,1.5,Calm,0.0,No Rain,0.0,No Snow,150
2018-09-26,2018,Sep,26,6,Wednesday,True,Autumn,No Holiday,Yes,16.3,62,High,2.1,Light,0.0,No Rain,0.0,No Snow,230
2018-09-26,2018,Sep,26,7,Wednesday,True,Autumn,No Holiday,Yes,16.3,62,High,2.0,Calm,0.0,No Rain,0.0,No Snow,335
2018-09-26,2018,Sep,26,8,Wednesday,True,Autumn,No Holiday,Yes,16.7,60,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,598
2018-09-26,2018,Sep,26,9,Wednesday,True,Autumn,No Holiday,Yes,17.7,54,Moderate,1.8,Calm,0.0,No Rain,0.0,No Snow,680
2018-09-26,2018,Sep,26,10,Wednesday,True,Autumn,No Holiday,Yes,19.4,47,Moderate,2.3,Light,0.0,No Rain,0.0,No Snow,923
2018-09-26,2018,Sep,26,11,Wednesday,True,Autumn,No Holiday,Yes,20.5,42,Moderate,2.1,Light,0.0,No Rain,0.0,No Snow,1152
2018-09-26,2018,Sep,26,12,Wednesday,True,Autumn,No Holiday,Yes,22.5,37,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,1358
2018-09-26,2018,Sep,26,13,Wednesday,True,Autumn,No Holiday,Yes,23.4,34,Low,2.1,Light,0.0,No Rain,0.0,No Snow,1686
2018-09-26,2018,Sep,26,14,Wednesday,True,Autumn,No Holiday,Yes,24.1,33,Low,1.3,Calm,0.0,No Rain,0.0,No Snow,1972
2018-09-26,2018,Sep,26,15,Wednesday,True,Autumn,No Holiday,Yes,24.7,35,Low,1.2,Calm,0.0,No Rain,0.0,No Snow,2170
2018-09-26,2018,Sep,26,16,Wednesday,True,Autumn,No Holiday,Yes,24.4,35,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,2270
2018-09-26,2018,Sep,26,17,Wednesday,True,Autumn,No Holiday,Yes,23.6,38,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,2349
2018-09-26,2018,Sep,26,18,Wednesday,True,Autumn,No Holiday,Yes,22.1,45,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,2339
2018-09-26,2018,Sep,26,19,Wednesday,True,Autumn,No Holiday,Yes,20.7,46,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,1937
2018-09-26,2018,Sep,26,20,Wednesday,True,Autumn,No Holiday,Yes,20.0,46,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,1653
2018-09-26,2018,Sep,26,21,Wednesday,True,Autumn,No Holiday,Yes,18.9,43,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,1529
2018-09-26,2018,Sep,26,22,Wednesday,True,Autumn,No Holiday,Yes,18.1,43,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,1249
2018-09-26,2018,Sep,26,23,Wednesday,True,Autumn,No Holiday,Yes,17.4,46,Moderate,2.1,Light,0.0,No Rain,0.0,No Snow,934
2018-09-27,2018,Sep,27,0,Thursday,True,Autumn,No Holiday,Yes,16.7,50,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,770
2018-09-27,2018,Sep,27,1,Thursday,True,Autumn,No Holiday,Yes,16.1,53,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,488
2018-09-27,2018,Sep,27,2,Thursday,True,Autumn,No Holiday,Yes,15.7,53,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,326
2018-09-27,2018,Sep,27,3,Thursday,True,Autumn,No Holiday,Yes,14.9,57,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,178
2018-09-27,2018,Sep,27,4,Thursday,True,Autumn,No Holiday,Yes,14.4,58,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,151
2018-09-27,2018,Sep,27,5,Thursday,True,Autumn,No Holiday,Yes,13.9,60,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,207
2018-09-27,2018,Sep,27,6,Thursday,True,Autumn,No Holiday,Yes,13.4,61,High,0.8,Calm,0.0,No Rain,0.0,No Snow,589
2018-09-27,2018,Sep,27,7,Thursday,True,Autumn,No Holiday,Yes,13.2,60,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,1364
2018-09-27,2018,Sep,27,8,Thursday,True,Autumn,No Holiday,Yes,14.8,51,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,2129
2018-09-27,2018,Sep,27,9,Thursday,True,Autumn,No Holiday,Yes,17.7,48,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,1120
2018-09-27,2018,Sep,27,10,Thursday,True,Autumn,No Holiday,Yes,19.9,47,Moderate,1.8,Calm,0.0,No Rain,0.0,No Snow,907
2018-09-27,2018,Sep,27,11,Thursday,True,Autumn,No Holiday,Yes,21.3,43,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,1019
2018-09-27,2018,Sep,27,12,Thursday,True,Autumn,No Holiday,Yes,23.2,42,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,1189
2018-09-27,2018,Sep,27,13,Thursday,True,Autumn,No Holiday,Yes,23.0,39,Low,1.7,Calm,0.0,No Rain,0.0,No Snow,1191
2018-09-27,2018,Sep,27,14,Thursday,True,Autumn,No Holiday,Yes,24.6,34,Low,1.5,Calm,0.0,No Rain,0.0,No Snow,1305
2018-09-27,2018,Sep,27,15,Thursday,True,Autumn,No Holiday,Yes,23.4,35,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,1404
2018-09-27,2018,Sep,27,16,Thursday,True,Autumn,No Holiday,Yes,23.6,31,Low,1.1,Calm,0.0,No Rain,0.0,No Snow,1636
2018-09-27,2018,Sep,27,17,Thursday,True,Autumn,No Holiday,Yes,24.3,31,Low,1.5,Calm,0.0,No Rain,0.0,No Snow,2189
2018-09-27,2018,Sep,27,18,Thursday,True,Autumn,No Holiday,Yes,22.5,38,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,3154
2018-09-27,2018,Sep,27,19,Thursday,True,Autumn,No Holiday,Yes,20.6,44,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,2422
2018-09-27,2018,Sep,27,20,Thursday,True,Autumn,No Holiday,Yes,19.5,47,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,2098
2018-09-27,2018,Sep,27,21,Thursday,True,Autumn,No Holiday,Yes,18.7,48,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,1930
2018-09-27,2018,Sep,27,22,Thursday,True,Autumn,No Holiday,Yes,17.9,50,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,1801
2018-09-27,2018,Sep,27,23,Thursday,True,Autumn,No Holiday,Yes,17.7,51,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,1222
2018-09-29,2018,Sep,29,0,Saturday,False,Autumn,No Holiday,Yes,16.6,69,High,1.0,Calm,0.0,No Rain,0.0,No Snow,1037
2018-09-29,2018,Sep,29,1,Saturday,False,Autumn,No Holiday,Yes,16.2,71,High,0.9,Calm,0.0,No Rain,0.0,No Snow,982
2018-09-29,2018,Sep,29,2,Saturday,False,Autumn,No Holiday,Yes,15.8,71,High,1.1,Calm,0.0,No Rain,0.0,No Snow,690
2018-09-29,2018,Sep,29,3,Saturday,False,Autumn,No Holiday,Yes,15.5,73,High,1.0,Calm,0.0,No Rain,0.0,No Snow,493
2018-09-29,2018,Sep,29,4,Saturday,False,Autumn,No Holiday,Yes,15.4,74,High,0.9,Calm,0.0,No Rain,0.0,No Snow,301
2018-09-29,2018,Sep,29,5,Saturday,False,Autumn,No Holiday,Yes,15.0,77,High,0.5,Calm,0.0,No Rain,0.0,No Snow,208
2018-09-29,2018,Sep,29,6,Saturday,False,Autumn,No Holiday,Yes,14.6,81,Very High,1.0,Calm,0.0,No Rain,0.0,No Snow,290
2018-09-29,2018,Sep,29,7,Saturday,False,Autumn,No Holiday,Yes,14.7,76,High,0.8,Calm,0.0,No Rain,0.0,No Snow,513
2018-09-29,2018,Sep,29,8,Saturday,False,Autumn,No Holiday,Yes,15.7,65,High,1.2,Calm,0.0,No Rain,0.0,No Snow,848
2018-09-29,2018,Sep,29,9,Saturday,False,Autumn,No Holiday,Yes,18.3,58,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,1076
2018-09-29,2018,Sep,29,10,Saturday,False,Autumn,No Holiday,Yes,20.8,52,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,1071
2018-09-29,2018,Sep,29,11,Saturday,False,Autumn,No Holiday,Yes,22.3,50,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,1284
2018-09-29,2018,Sep,29,12,Saturday,False,Autumn,No Holiday,Yes,23.8,44,Moderate,1.7,Calm,0.0,No Rain,0.0,No Snow,1495
2018-09-29,2018,Sep,29,13,Saturday,False,Autumn,No Holiday,Yes,24.9,40,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,1752
2018-09-29,2018,Sep,29,14,Saturday,False,Autumn,No Holiday,Yes,26.2,33,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,1892
2018-09-29,2018,Sep,29,15,Saturday,False,Autumn,No Holiday,Yes,26.5,33,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,2065
2018-09-29,2018,Sep,29,16,Saturday,False,Autumn,No Holiday,Yes,26.6,34,Low,1.3,Calm,0.0,No Rain,0.0,No Snow,2254
2018-09-29,2018,Sep,29,17,Saturday,False,Autumn,No Holiday,Yes,26.3,31,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,2432
2018-09-29,2018,Sep,29,18,Saturday,False,Autumn,No Holiday,Yes,24.8,41,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,2397
2018-09-29,2018,Sep,29,19,Saturday,False,Autumn,No Holiday,Yes,22.5,43,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,2021
2018-09-29,2018,Sep,29,20,Saturday,False,Autumn,No Holiday,Yes,21.3,46,Moderate,0.1,Calm,0.0,No Rain,0.0,No Snow,1835
2018-09-29,2018,Sep,29,21,Saturday,False,Autumn,No Holiday,Yes,20.1,54,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,1781
2018-09-29,2018,Sep,29,22,Saturday,False,Autumn,No Holiday,Yes,19.3,55,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,1501
2018-09-29,2018,Sep,29,23,Saturday,False,Autumn,No Holiday,Yes,18.6,59,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,1229
2018-10-01,2018,Oct,1,0,Monday,True,Autumn,No Holiday,Yes,14.1,55,Moderate,2.6,Light,0.0,No Rain,0.0,No Snow,680
2018-10-01,2018,Oct,1,1,Monday,True,Autumn,No Holiday,Yes,13.9,57,Moderate,2.0,Calm,0.0,No Rain,0.0,No Snow,402
2018-10-01,2018,Oct,1,2,Monday,True,Autumn,No Holiday,Yes,13.9,56,Moderate,2.4,Light,0.0,No Rain,0.0,No Snow,262
2018-10-01,2018,Oct,1,3,Monday,True,Autumn,No Holiday,Yes,13.6,56,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,179
2018-10-01,2018,Oct,1,4,Monday,True,Autumn,No Holiday,Yes,13.7,56,Moderate,1.9,Calm,0.0,No Rain,0.0,No Snow,143
2018-10-01,2018,Oct,1,5,Monday,True,Autumn,No Holiday,Yes,13.7,57,Moderate,1.8,Calm,0.0,No Rain,0.0,No Snow,246
2018-10-01,2018,Oct,1,6,Monday,True,Autumn,No Holiday,Yes,13.3,56,Moderate,2.3,Light,0.0,No Rain,0.0,No Snow,632
2018-10-01,2018,Oct,1,7,Monday,True,Autumn,No Holiday,Yes,13.1,58,Moderate,2.1,Light,0.0,No Rain,0.0,No Snow,1429
2018-10-01,2018,Oct,1,8,Monday,True,Autumn,No Holiday,Yes,13.7,54,Moderate,2.4,Light,0.0,No Rain,0.0,No Snow,2101
2018-10-01,2018,Oct,1,9,Monday,True,Autumn,No Holiday,Yes,14.9,50,Moderate,3.4,Light,0.0,No Rain,0.0,No Snow,1106
2018-10-01,2018,Oct,1,10,Monday,True,Autumn,No Holiday,Yes,16.3,47,Moderate,3.6,Light,0.0,No Rain,0.0,No Snow,856
2018-10-01,2018,Oct,1,11,Monday,True,Autumn,No Holiday,Yes,17.0,45,Moderate,4.5,Moderate,0.0,No Rain,0.0,No Snow,959
2018-10-01,2018,Oct,1,12,Monday,True,Autumn,No Holiday,Yes,18.4,40,Low,3.5,Light,0.0,No Rain,0.0,No Snow,1138
2018-10-01,2018,Oct,1,13,Monday,True,Autumn,No Holiday,Yes,17.6,49,Moderate,4.7,Moderate,0.0,No Rain,0.0,No Snow,1087
2018-10-01,2018,Oct,1,14,Monday,True,Autumn,No Holiday,Yes,19.3,36,Low,3.5,Light,0.0,No Rain,0.0,No Snow,1137
2018-10-01,2018,Oct,1,15,Monday,True,Autumn,No Holiday,Yes,19.0,40,Low,3.8,Light,0.0,No Rain,0.0,No Snow,1258
2018-10-01,2018,Oct,1,16,Monday,True,Autumn,No Holiday,Yes,17.7,47,Moderate,3.4,Light,0.0,No Rain,0.0,No Snow,1357
2018-10-01,2018,Oct,1,17,Monday,True,Autumn,No Holiday,Yes,17.2,53,Moderate,2.9,Light,0.0,No Rain,0.0,No Snow,1799
2018-10-01,2018,Oct,1,18,Monday,True,Autumn,No Holiday,Yes,16.6,61,High,2.9,Light,0.0,No Rain,0.0,No Snow,2857
2018-10-01,2018,Oct,1,19,Monday,True,Autumn,No Holiday,Yes,16.2,62,High,2.2,Light,0.0,No Rain,0.0,No Snow,2122
2018-10-01,2018,Oct,1,20,Monday,True,Autumn,No Holiday,Yes,15.4,63,High,2.1,Light,0.0,No Rain,0.0,No Snow,1824
2018-10-01,2018,Oct,1,21,Monday,True,Autumn,No Holiday,Yes,14.6,66,High,4.0,Light,0.0,No Rain,0.0,No Snow,1777
2018-10-01,2018,Oct,1,22,Monday,True,Autumn,No Holiday,Yes,13.9,69,High,0.5,Calm,0.0,No Rain,0.0,No Snow,1501
2018-10-01,2018,Oct,1,23,Monday,True,Autumn,No Holiday,Yes,13.4,69,High,3.7,Light,0.0,No Rain,0.0,No Snow,1057
2018-10-03,2018,Oct,3,0,Wednesday,False,Autumn,Holiday,Yes,14.5,74,High,0.4,Calm,0.0,No Rain,0.0,No Snow,1040
2018-10-03,2018,Oct,3,1,Wednesday,False,Autumn,Holiday,Yes,13.8,75,High,0.5,Calm,0.0,No Rain,0.0,No Snow,882
2018-10-03,2018,Oct,3,2,Wednesday,False,Autumn,Holiday,Yes,13.2,77,High,1.2,Calm,0.0,No Rain,0.0,No Snow,685
2018-10-03,2018,Oct,3,3,Wednesday,False,Autumn,Holiday,Yes,12.6,78,High,0.6,Calm,0.0,No Rain,0.0,No Snow,497
2018-10-03,2018,Oct,3,4,Wednesday,False,Autumn,Holiday,Yes,12.1,80,High,1.2,Calm,0.0,No Rain,0.0,No Snow,284
2018-10-03,2018,Oct,3,5,Wednesday,False,Autumn,Holiday,Yes,11.8,82,Very High,1.1,Calm,0.0,No Rain,0.0,No Snow,173
2018-10-03,2018,Oct,3,6,Wednesday,False,Autumn,Holiday,Yes,11.4,84,Very High,0.3,Calm,0.0,No Rain,0.0,No Snow,278
2018-10-03,2018,Oct,3,7,Wednesday,False,Autumn,Holiday,Yes,11.2,85,Very High,0.3,Calm,0.0,No Rain,0.0,No Snow,440
2018-10-03,2018,Oct,3,8,Wednesday,False,Autumn,Holiday,Yes,11.8,73,High,1.0,Calm,0.0,No Rain,0.0,No Snow,762
2018-10-03,2018,Oct,3,9,Wednesday,False,Autumn,Holiday,Yes,14.4,61,High,0.7,Calm,0.0,No Rain,0.0,No Snow,966
2018-10-03,2018,Oct,3,10,Wednesday,False,Autumn,Holiday,Yes,17.3,53,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,1113
2018-10-03,2018,Oct,3,11,Wednesday,False,Autumn,Holiday,Yes,20.3,46,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,1248
2018-10-03,2018,Oct,3,12,Wednesday,False,Autumn,Holiday,Yes,21.4,40,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,1634
2018-10-03,2018,Oct,3,13,Wednesday,False,Autumn,Holiday,Yes,22.5,40,Low,2.6,Light,0.0,No Rain,0.0,No Snow,1849
2018-10-03,2018,Oct,3,14,Wednesday,False,Autumn,Holiday,Yes,23.4,35,Low,1.6,Calm,0.0,No Rain,0.0,No Snow,1995
2018-10-03,2018,Oct,3,15,Wednesday,False,Autumn,Holiday,Yes,24.1,34,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,2200
2018-10-03,2018,Oct,3,16,Wednesday,False,Autumn,Holiday,Yes,24.0,34,Low,2.7,Light,0.0,No Rain,0.0,No Snow,2112
2018-10-03,2018,Oct,3,17,Wednesday,False,Autumn,Holiday,Yes,23.3,36,Low,1.7,Calm,0.0,No Rain,0.0,No Snow,2400
2018-10-03,2018,Oct,3,18,Wednesday,False,Autumn,Holiday,Yes,21.5,43,Moderate,1.8,Calm,0.0,No Rain,0.0,No Snow,2235
2018-10-03,2018,Oct,3,19,Wednesday,False,Autumn,Holiday,Yes,20.0,49,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,1792
2018-10-03,2018,Oct,3,20,Wednesday,False,Autumn,Holiday,Yes,18.6,55,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,1744
2018-10-03,2018,Oct,3,21,Wednesday,False,Autumn,Holiday,Yes,17.6,59,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,1594
2018-10-03,2018,Oct,3,22,Wednesday,False,Autumn,Holiday,Yes,16.9,63,High,0.2,Calm,0.0,No Rain,0.0,No Snow,1393
2018-10-03,2018,Oct,3,23,Wednesday,False,Autumn,Holiday,Yes,16.1,63,High,0.6,Calm,0.0,No Rain,0.0,No Snow,1033
2018-10-05,2018,Oct,5,0,Friday,True,Autumn,No Holiday,Yes,19.0,64,High,1.9,Calm,0.0,No Rain,0.0,No Snow,973
2018-10-05,2018,Oct,5,1,Friday,True,Autumn,No Holiday,Yes,18.6,66,High,1.7,Calm,0.0,No Rain,0.0,No Snow,735
2018-10-05,2018,Oct,5,2,Friday,True,Autumn,No Holiday,Yes,18.2,64,High,2.0,Calm,0.0,No Rain,0.0,No Snow,515
2018-10-05,2018,Oct,5,3,Friday,True,Autumn,No Holiday,Yes,18.0,61,High,1.8,Calm,0.0,No Rain,0.0,No Snow,329
2018-10-05,2018,Oct,5,4,Friday,True,Autumn,No Holiday,Yes,17.7,57,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,221
2018-10-05,2018,Oct,5,5,Friday,True,Autumn,No Holiday,Yes,17.6,57,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,223
2018-10-05,2018,Oct,5,6,Friday,True,Autumn,No Holiday,Yes,17.7,55,Moderate,1.5,Calm,0.0,No Rain,0.0,No Snow,531
2018-10-05,2018,Oct,5,7,Friday,True,Autumn,No Holiday,Yes,17.7,56,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,282
2018-10-05,2018,Oct,5,8,Friday,True,Autumn,No Holiday,Yes,16.9,72,High,1.3,Calm,0.3,No Rain,0.0,No Snow,208
2018-10-05,2018,Oct,5,9,Friday,True,Autumn,No Holiday,Yes,16.3,85,Very High,1.8,Calm,1.2,Light,0.0,No Snow,47
2018-10-05,2018,Oct,5,10,Friday,True,Autumn,No Holiday,Yes,15.8,89,Very High,1.8,Calm,1.5,Light,0.0,No Snow,33
2018-10-05,2018,Oct,5,11,Friday,True,Autumn,No Holiday,Yes,16.1,89,Very High,2.4,Light,1.5,Light,0.0,No Snow,29
2018-10-05,2018,Oct,5,12,Friday,True,Autumn,No Holiday,Yes,16.6,90,Very High,1.7,Calm,2.0,Light,0.0,No Snow,23
2018-10-05,2018,Oct,5,13,Friday,True,Autumn,No Holiday,Yes,16.9,95,Very High,1.6,Calm,4.0,Light,0.0,No Snow,22
2018-10-05,2018,Oct,5,14,Friday,True,Autumn,No Holiday,Yes,17.2,95,Very High,1.6,Calm,2.5,Light,0.0,No Snow,17
2018-10-05,2018,Oct,5,15,Friday,True,Autumn,No Holiday,Yes,17.2,96,Very High,0.6,Calm,4.0,Light,0.0,No Snow,8
2018-10-05,2018,Oct,5,16,Friday,True,Autumn,No Holiday,Yes,17.1,97,Very High,1.7,Calm,6.0,Moderate,0.0,No Snow,28
2018-10-05,2018,Oct,5,17,Friday,True,Autumn,No Holiday,Yes,16.9,97,Very High,2.1,Light,5.5,Moderate,0.0,No Snow,66
2018-10-05,2018,Oct,5,18,Friday,True,Autumn,No Holiday,Yes,16.7,96,Very High,1.6,Calm,1.0,No Rain,0.0,No Snow,74
2018-10-05,2018,Oct,5,19,Friday,True,Autumn,No Holiday,Yes,16.6,96,Very High,2.4,Light,1.5,Light,0.0,No Snow,55
2018-10-05,2018,Oct,5,20,Friday,True,Autumn,No Holiday,Yes,16.5,96,Very High,2.7,Light,1.0,No Rain,0.0,No Snow,44
2018-10-05,2018,Oct,5,21,Friday,True,Autumn,No Holiday,Yes,16.5,96,Very High,2.2,Light,1.5,Light,0.0,No Snow,32
2018-10-05,2018,Oct,5,22,Friday,True,Autumn,No Holiday,Yes,16.2,92,Very High,2.6,Light,1.5,Light,0.0,No Snow,23
2018-10-05,2018,Oct,5,23,Friday,True,Autumn,No Holiday,Yes,16.3,91,Very High,1.8,Calm,0.5,No Rain,0.0,No Snow,4
2018-10-06,2018,Oct,6,7,Saturday,False,Autumn,No Holiday,Yes,16.5,97,Very High,2.3,Light,9.5,Moderate,0.0,No Snow,5
2018-10-06,2018,Oct,6,8,Saturday,False,Autumn,No Holiday,Yes,16.6,97,Very High,2.0,Calm,9.0,Moderate,0.0,No Snow,6
2018-10-06,2018,Oct,6,9,Saturday,False,Autumn,No Holiday,Yes,16.7,97,Very High,2.9,Light,6.0,Moderate,0.0,No Snow,5
2018-10-06,2018,Oct,6,10,Saturday,False,Autumn,No Holiday,Yes,17.0,97,Very High,1.5,Calm,6.0,Moderate,0.0,No Snow,2
2018-10-06,2018,Oct,6,11,Saturday,False,Autumn,No Holiday,Yes,17.5,95,Very High,2.0,Calm,3.5,Light,0.0,No Snow,20
2018-10-06,2018,Oct,6,12,Saturday,False,Autumn,No Holiday,Yes,18.0,92,Very High,2.9,Light,1.0,No Rain,0.0,No Snow,130
2018-10-06,2018,Oct,6,13,Saturday,False,Autumn,No Holiday,Yes,17.7,89,Very High,5.0,Moderate,0.5,No Rain,0.0,No Snow,529
2018-10-06,2018,Oct,6,14,Saturday,False,Autumn,No Holiday,Yes,19.3,79,High,3.6,Light,0.0,No Rain,0.0,No Snow,941
2018-10-06,2018,Oct,6,15,Saturday,False,Autumn,No Holiday,Yes,21.0,67,High,4.1,Moderate,0.0,No Rain,0.0,No Snow,1236
2018-10-06,2018,Oct,6,16,Saturday,False,Autumn,No Holiday,Yes,21.5,62,High,3.4,Light,0.0,No Rain,0.0,No Snow,1601
2018-10-06,2018,Oct,6,17,Saturday,False,Autumn,No Holiday,Yes,21.1,64,High,1.2,Calm,0.0,No Rain,0.0,No Snow,1870
2018-10-06,2018,Oct,6,18,Saturday,False,Autumn,No Holiday,Yes,20.5,66,High,1.2,Calm,0.0,No Rain,0.0,No Snow,2012
2018-10-06,2018,Oct,6,19,Saturday,False,Autumn,No Holiday,Yes,19.7,72,High,0.6,Calm,0.0,No Rain,0.0,No Snow,1761
2018-10-06,2018,Oct,6,20,Saturday,False,Autumn,No Holiday,Yes,19.4,67,High,0.8,Calm,0.0,No Rain,0.0,No Snow,1567
2018-10-06,2018,Oct,6,21,Saturday,False,Autumn,No Holiday,Yes,18.5,78,High,0.1,Calm,0.0,No Rain,0.0,No Snow,1731
2018-10-06,2018,Oct,6,22,Saturday,False,Autumn,No Holiday,Yes,17.7,78,High,0.3,Calm,0.0,No Rain,0.0,No Snow,1459
2018-10-06,2018,Oct,6,23,Saturday,False,Autumn,No Holiday,Yes,16.9,84,Very High,0.9,Calm,0.0,No Rain,0.0,No Snow,1162
2018-10-07,2018,Oct,7,0,Sunday,False,Autumn,No Holiday,Yes,16.3,86,Very High,0.3,Calm,0.0,No Rain,0.0,No Snow,1049
2018-10-07,2018,Oct,7,1,Sunday,False,Autumn,No Holiday,Yes,16.0,88,Very High,1.2,Calm,0.0,No Rain,0.0,No Snow,768
2018-10-07,2018,Oct,7,2,Sunday,False,Autumn,No Holiday,Yes,15.7,88,Very High,0.4,Calm,0.0,No Rain,0.0,No Snow,538
2018-10-07,2018,Oct,7,3,Sunday,False,Autumn,No Holiday,Yes,15.5,88,Very High,1.7,Calm,0.0,No Rain,0.0,No Snow,372
2018-10-07,2018,Oct,7,4,Sunday,False,Autumn,No Holiday,Yes,15.1,90,Very High,1.2,Calm,0.0,No Rain,0.0,No Snow,255
2018-10-07,2018,Oct,7,5,Sunday,False,Autumn,No Holiday,Yes,15.1,89,Very High,1.1,Calm,0.0,No Rain,0.0,No Snow,146
2018-10-07,2018,Oct,7,6,Sunday,False,Autumn,No Holiday,Yes,14.8,89,Very High,0.2,Calm,0.0,No Rain,0.0,No Snow,189
2018-10-07,2018,Oct,7,7,Sunday,False,Autumn,No Holiday,Yes,14.3,89,Very High,0.6,Calm,0.0,No Rain,0.0,No Snow,345
2018-10-07,2018,Oct,7,8,Sunday,False,Autumn,No Holiday,Yes,14.6,71,High,1.0,Calm,0.0,No Rain,0.0,No Snow,589
